DateTime;Open;High;Low;Close;Volume
2016-03-19;407.5;412.0;404.0;408.68;8954.99064014006
2016-03-20;408.7;413.2;407.92;411.25;5655.496142400099
2016-03-21;410.81;412.14;406.0;411.88;7818.387808420049
2016-03-22;411.85;418.68;409.88;417.7;10196.10581222004
2016-03-23;417.7;419.72;415.83;418.12;7195.021234230001
2016-03-24;418.12;418.13;414.0;415.3;7559.671086359985
2016-03-25;415.3;417.03;413.03;416.0;3690.245880630004
2016-03-26;416.02;419.4;413.2;416.71;5039.7393594199875
2016-03-27;416.72;431.0;415.79;427.36;22410.756896220017
2016-03-28;427.34;427.99;422.38;424.06;9241.016499830115
2016-03-29;424.03;426.41;406.51;416.0;23306.73060021919
2016-03-30;415.87;416.0;408.58;413.12;9037.930675350062
2016-03-31;413.04;418.25;413.04;416.02;7268.31765999004
2016-04-01;416.34;417.9;414.0;417.9;5456.769438870039
2016-04-02;417.89;422.8;417.53;420.3;6070.788239340489
2016-04-03;420.31;421.82;416.0;420.6;4254.119948250001
2016-04-04;420.99;421.2;416.24;420.46;5751.293142379993
2016-04-05;420.46;425.0;419.61;423.75;7261.820826750031
2016-04-06;423.75;424.68;421.69;422.57;5680.193073060005
2016-04-07;422.52;422.86;417.78;422.28;7727.14024559007
2016-04-08;422.29;424.49;415.5;418.5;9847.578526090048
2016-04-09;418.23;418.76;412.0;418.47;6326.9734985500545
2016-04-10;418.48;422.9;417.49;421.32;4248.021756400046
2016-04-11;421.32;423.9;418.8;423.74;6404.839315099995
2016-04-12;423.75;430.0;423.56;426.59;14772.705072180124
2016-04-13;426.78;427.68;423.0;424.75;6666.45445863012
2016-04-14;424.77;426.49;424.01;426.01;4132.516662390005
2016-04-15;426.01;432.49;426.01;431.48;15836.344432850216
2016-04-16;431.06;435.67;430.47;432.04;7705.23014106003
2016-04-17;432.52;433.49;426.37;428.51;8483.817212520053
2016-04-18;428.51;430.91;426.52;430.03;7577.09982227003
2016-04-19;430.04;439.0;428.54;437.76;12049.763165290049
2016-04-20;437.81;446.61;436.6;443.85;21245.46997568007
2016-04-21;443.82;454.5;442.01;452.26;17836.128148700016
2016-04-22;452.01;453.15;444.51;447.8;12208.12421703018
2016-04-23;447.79;454.95;445.67;453.69;10158.088742180067
2016-04-24;453.41;464.99;450.18;463.02;24137.22663381975
2016-04-25;463.33;471.58;455.0;461.77;25926.485958799673
2016-04-26;461.77;471.99;461.77;468.14;18688.003558409855
2016-04-27;468.14;470.17;443.0;444.85;40283.22481065987
2016-04-28;445.14;450.83;435.0;450.46;25328.14705280998
2016-04-29;450.52;457.49;445.8;455.32;13419.029873500065
2016-04-30;455.33;455.98;445.01;446.6;10583.370061760057
2016-05-01;446.79;452.99;445.69;451.11;3901.3389434900114
2016-05-02;451.12;452.5;436.0;443.73;29738.73405786991
2016-05-03;443.99;452.0;440.1;450.39;12157.572085649996
2016-05-04;450.21;450.98;445.07;447.38;7045.363568920079
2016-05-05;447.22;451.68;445.51;448.4;10788.72696544013
2016-05-06;448.32;466.0;448.0;461.18;26539.51960950994
2016-05-07;461.36;463.05;458.3;460.2;7810.854923750086
2016-05-08;460.34;461.62;456.04;459.87;6454.871890500001
2016-05-09;459.88;465.4;457.8;461.56;15120.946761900035
2016-05-10;461.23;465.0;445.01;450.7;22571.93908791988
2016-05-11;450.7;454.68;450.01;452.28;8033.344469970036
2016-05-12;452.28;456.75;445.91;455.01;18088.011603890067
2016-05-13;455.0;457.66;452.0;455.76;7127.417904730105
2016-05-14;455.75;458.86;454.0;455.8;3608.8090293500304
2016-05-15;455.8;460.67;454.31;457.89;5644.052142610016
2016-05-16;457.95;458.95;451.0;453.01;8789.987837010107
2016-05-17;453.0;454.91;451.0;453.24;7609.409110390029
2016-05-18;452.71;457.0;451.53;453.52;7162.257039350016
2016-05-19;453.52;454.71;433.0;434.55;30396.81255852956
2016-05-20;434.99;443.14;433.0;441.57;14241.015744509989
2016-05-21;441.57;442.16;435.3;440.81;6222.709275549991
2016-05-22;440.88;441.0;435.1;437.48;7236.706016030031
2016-05-23;437.4;444.4;436.51;443.51;7873.12727328008
2016-05-24;443.53;447.85;442.39;445.03;8329.83371693006
2016-05-25;445.0;450.51;442.5;449.09;12353.392389210168
2016-05-26;449.09;454.8;446.01;453.95;9517.722138880103
2016-05-27;453.58;482.31;453.58;472.01;59125.7898882791
2016-05-28;472.01;543.0;471.0;526.02;74521.63290892969
2016-05-29;527.0;570.0;512.11;531.0;83566.13453409985
2016-05-30;529.97;548.5;521.11;532.89;32596.67572364909
2016-05-31;533.14;546.5;518.0;530.69;49880.61185946898
2016-06-01;530.69;546.12;523.75;536.79;27816.55857141994
2016-06-02;536.91;544.0;532.37;538.8;16882.36888075014
2016-06-03;538.9;579.94;535.65;570.87;48446.29176521974
2016-06-04;570.82;593.89;560.1;572.87;39118.52413868974
2016-06-05;573.08;586.47;564.64;574.02;28143.301081859623
2016-06-06;574.01;588.6;573.93;585.34;27464.29482303977
2016-06-07;585.59;592.08;561.3;576.88;36112.75303444942
2016-06-08;577.23;585.15;570.62;583.05;18084.176162129923
2016-06-09;583.26;584.05;569.97;575.52;21873.89242109001
2016-06-10;575.52;582.43;572.5;580.09;16178.042394170132
2016-06-11;580.08;615.0;579.29;614.51;28441.70390683962
2016-06-12;614.51;685.0;601.34;672.0;116432.04033077013
2016-06-13;671.98;719.0;658.0;705.87;117683.17615480241
2016-06-14;705.87;705.88;656.51;684.5;65715.57001677064
2016-06-15;684.5;699.4;667.89;696.99;34104.051553909565
2016-06-16;698.0;779.0;697.31;769.5;123792.10326990735
2016-06-17;769.46;780.0;702.01;747.95;97376.65112674996
2016-06-18;747.7;789.78;720.0;757.6;66955.08891906992
2016-06-19;757.63;775.0;739.0;767.3;26699.530995939585
2016-06-20;767.31;767.77;721.0;743.9;46264.53575563954
2016-06-21;742.98;742.98;635.37;668.6;102133.43481750983
2016-06-22;669.0;688.32;588.88;605.85;100527.24338806992
2016-06-23;605.87;639.0;555.56;625.8;122951.19634304232
2016-06-24;625.8;679.99;625.79;665.5;92367.92348681987
2016-06-25;665.99;698.0;640.11;664.87;55625.812189069504
2016-06-26;664.38;668.01;614.33;627.42;45122.51971244899
2016-06-27;627.75;662.33;616.07;662.33;46177.36715309028
2016-06-28;662.28;664.26;631.65;646.61;35578.38730735957
2016-06-29;646.22;646.25;621.58;640.0;33257.973199128945
2016-06-30;640.29;677.47;635.57;674.74;40248.02350750958
2016-07-01;674.57;690.62;667.61;674.75;41619.56329062955
2016-07-02;675.04;706.0;673.36;705.99;29202.518446199454
2016-07-03;705.99;706.98;644.1;659.29;44643.74663854964
2016-07-04;659.33;684.44;644.46;681.34;23524.41815460988
2016-07-05;681.35;682.7;655.3;667.8;17404.860986310086
2016-07-06;667.77;682.9;666.71;677.04;15922.73770485023
2016-07-07;677.35;682.0;610.1;640.51;75728.02667602904
2016-07-08;640.33;666.66;633.75;664.8;32848.48926482956
2016-07-09;664.42;664.43;620.0;648.11;46883.15867841949
2016-07-10;648.12;651.47;636.09;649.72;10274.86472210014
2016-07-11;649.08;662.6;643.4;647.95;13920.792177960084
2016-07-12;648.19;679.9;645.45;667.19;30215.61142099952
2016-07-13;667.07;669.87;652.51;653.7;17511.79159831007
2016-07-14;653.61;667.5;649.89;659.78;20197.930771340038
2016-07-15;660.18;669.95;658.11;665.5;9472.169583940178
2016-07-16;665.5;669.65;659.12;665.33;5924.144144770058
2016-07-17;665.33;689.96;663.61;683.2;20414.44362799999
2016-07-18;683.18;686.74;666.02;674.3;18078.66362509005
2016-07-19;674.31;678.59;665.0;675.0;10947.297734900061
2016-07-20;675.3;676.0;661.0;665.85;12852.469112070348
2016-07-21;665.91;668.0;654.97;665.01;10702.005596680196
2016-07-22;665.01;668.0;639.41;648.04;27841.92311270966
2016-07-23;648.11;657.13;644.97;654.03;10004.547168720035
2016-07-24;654.9;664.15;650.52;661.82;14018.785654070054
2016-07-25;661.73;664.41;646.22;654.17;14838.341104710125
2016-07-26;653.91;657.61;640.56;648.47;20359.809271609898
2016-07-27;648.1;662.78;646.44;655.51;13286.864400610219
2016-07-28;655.5;659.67;652.52;655.93;8880.202421110045
2016-07-29;656.52;660.49;654.54;658.34;9227.871506030011
2016-07-30;658.32;660.46;647.79;654.99;8090.9604846400725
2016-07-31;654.99;655.17;621.25;622.83;33255.80467899962
2016-08-01;622.83;627.35;605.01;608.29;31426.516030029554
2016-08-02;608.24;615.29;595.0;604.1;33013.96233753977
2016-08-10;579.0;614.5;579.0;590.28;21352.111118530014
2016-08-11;590.5;599.75;584.59;591.27;15295.562428060031
2016-08-12;591.26;593.0;584.0;585.5;6287.987600260117
2016-08-13;585.5;590.02;582.0;583.73;6420.322836960116
2016-08-14;583.73;583.75;564.0;569.41;7530.3090421900815
2016-08-15;569.65;575.75;562.99;564.64;7650.16951653004
2016-08-16;564.55;579.0;564.0;574.17;6221.5846713900555
2016-08-17;574.23;578.5;569.0;571.83;5033.031213310046
2016-08-18;571.95;578.75;569.71;572.21;6000.622988500026
2016-08-19;572.33;577.25;570.82;573.51;2942.5172668100076
2016-08-20;573.61;582.75;571.25;582.1;3326.8148624500186
2016-08-21;582.01;584.27;580.0;581.42;2425.607210870007
2016-08-22;581.5;589.99;581.28;588.01;4623.227078380086
2016-08-23;588.01;590.69;581.1;583.54;4803.806735270022
2016-08-24;583.55;586.91;580.0;580.32;5052.567059870046
2016-08-25;580.23;581.14;574.01;577.2;3571.552715520017
2016-08-26;576.89;579.51;575.06;578.02;1769.1007023799937
2016-08-27;578.09;578.99;567.23;568.55;2258.2854850000026
2016-08-28;568.45;574.54;568.18;574.17;1518.1295123499951
2016-08-29;574.26;578.1;573.01;574.78;2800.790537770009
2016-08-30;574.75;580.28;574.07;579.49;3195.7998142400647
2016-08-31;579.37;579.52;572.02;576.15;3511.2538618600042
2016-09-01;576.27;577.98;571.43;572.73;3616.4945313100116
2016-09-02;572.73;581.23;570.61;579.85;5670.916866470032
2016-09-03;579.85;615.0;576.04;609.89;8205.252574210106
2016-09-04;610.0;618.65;601.83;614.52;5061.103883770033
2016-09-05;614.51;615.68;603.84;611.5;5077.2079111600115
2016-09-06;612.24;617.53;609.7;615.23;3089.900301380047
2016-09-07;615.3;620.85;610.83;619.75;5526.088154320068
2016-09-08;619.95;636.16;617.12;631.73;8271.4399382401
2016-09-09;631.73;633.81;621.24;626.25;4272.066723700012
2016-09-10;626.36;629.65;624.68;628.0;4044.1442577800667
2016-09-11;628.0;635.0;595.36;612.08;9640.781543170237
2016-09-12;612.08;615.21;608.01;611.62;4972.782787040055
2016-09-13;611.64;640.0;610.0;614.23;7273.908029960253
2016-09-14;614.25;617.38;612.01;613.88;5932.20144280007
2016-09-15;613.88;617.93;611.0;611.81;4374.861248480034
2016-09-16;611.81;614.22;609.54;610.01;3703.332127840022
2016-09-17;610.0;610.75;604.96;607.69;3566.4993196500127
2016-09-18;607.98;616.34;607.18;613.03;2932.957932270012
2016-09-19;613.03;615.05;608.6;609.79;2956.966400140002
2016-09-20;609.79;612.01;600.01;600.14;3414.8598507400006
2016-09-21;600.13;601.18;591.0;597.43;7658.451694440144
2016-09-22;597.43;598.7;595.92;597.08;2333.4253111199964
2016-09-23;597.08;603.99;595.95;603.29;1957.4110083699954
2016-09-24;603.28;606.0;601.0;602.55;943.4033069699981
2016-09-25;603.01;603.99;597.3;600.36;1385.718044759997
2016-09-26;600.24;610.1;599.86;609.14;3113.730873060002
2016-09-27;608.94;609.91;602.01;605.53;3196.800566699995
2016-09-28;605.5;605.77;603.07;603.76;2052.842590470009
2016-09-29;604.01;607.96;603.04;604.6;3144.330702039995
2016-09-30;604.6;613.27;603.99;611.1;2363.9076995899936
2016-10-01;611.1;616.87;611.1;614.09;1900.0600516799932
2016-10-02;614.08;614.21;575.0;609.09;4967.641680690063
2016-10-03;608.98;618.0;608.91;612.67;3284.7221777900068
2016-10-04;612.68;614.11;609.63;610.98;4006.4969625000344
2016-10-05;610.71;617.28;610.0;614.09;3411.1070412000336
2016-10-06;614.3;615.9;612.68;613.51;3075.0575965200037
2016-10-07;613.95;621.71;613.0;620.13;4853.354652970039
2016-10-08;619.99;622.87;617.91;620.5;3113.236697100052
2016-10-09;620.7;620.91;614.01;616.56;2735.938972819997
2016-10-10;616.55;620.0;615.91;618.87;3178.066558120011
2016-10-11;618.87;646.86;618.06;641.87;12434.74756907018
2016-10-12;642.0;644.07;636.91;637.63;3854.247786240019
2016-10-13;637.62;644.29;636.38;637.01;5009.933792410054
2016-10-14;637.01;645.4;636.72;643.0;6637.090713240069
2016-10-15;642.74;645.69;637.91;640.2;2402.26242554
2016-10-16;640.42;645.8;639.82;644.18;2389.2906556799953
2016-10-17;644.17;644.56;637.58;639.79;5018.031772200029
2016-10-18;639.71;641.98;632.93;638.68;6087.911736680024
2016-10-19;638.69;644.0;627.84;631.77;8991.461844850159
2016-10-20;631.56;633.61;628.0;632.46;3336.8533932700457
2016-10-21;632.46;639.0;632.0;636.73;7218.7123871600215
2016-10-22;635.91;672.2;635.06;664.99;10094.58498193005
2016-10-23;664.99;671.4;656.04;659.03;5729.983524180044
2016-10-24;658.36;659.41;654.01;654.65;5695.450238160037
2016-10-25;654.35;670.0;652.6;659.52;5525.770698390025
2016-10-26;659.49;685.84;658.46;678.7;11694.720757400068
2016-10-27;678.7;690.92;676.69;688.67;12929.474086950087
2016-10-28;688.29;695.34;681.08;693.47;10104.627257420096
2016-10-29;693.32;724.0;691.42;714.51;15281.359784630075
2016-10-30;714.74;716.66;696.96;702.55;12196.454812390166
2016-10-31;702.57;709.0;687.6;701.02;8567.8597169401
2016-11-01;701.01;746.55;701.01;734.6;22309.542561319686
2016-11-02;734.6;751.47;723.59;750.85;9392.42912698002
2016-11-03;751.1;754.66;676.0;692.51;28203.16502612969
2016-11-04;692.66;710.9;686.42;707.62;14558.285655530168
2016-11-05;708.15;713.88;700.82;708.89;6022.2599656300035
2016-11-06;709.14;721.61;700.01;713.95;7163.328968670041
2016-11-07;713.8;713.8;700.02;705.55;3788.6124545300254
2016-11-08;705.42;717.99;703.0;711.99;9870.580001880071
2016-11-09;711.98;743.06;708.5;724.54;15100.099573310139
2016-11-10;723.37;725.0;709.13;714.87;4457.544065070043
2016-11-11;714.87;719.37;712.03;716.22;4914.198729490022
2016-11-12;716.61;716.99;700.1;703.57;5914.206991909925
2016-11-13;703.56;706.47;687.6;703.64;8691.960063930057
2016-11-14;703.61;709.91;698.76;707.43;6011.546517310056
2016-11-15;707.44;720.05;707.4;712.17;7936.3304322799895
2016-11-16;712.0;747.49;710.0;744.98;17948.506714280073
2016-11-17;744.98;763.85;735.0;740.67;14889.308746890238
2016-11-18;740.01;759.89;734.5;753.97;6962.710856610069
2016-11-19;753.91;759.99;740.0;752.9;6044.662876000015
2016-11-20;752.17;757.0;711.16;729.67;13912.623805400159
2016-11-21;729.68;740.6;728.08;738.99;7200.785115300063
2016-11-22;739.0;753.91;733.25;749.85;9485.316539920022
2016-11-23;749.85;750.91;730.79;742.0;5581.257493390057
2016-11-24;741.99;744.32;727.61;737.61;6069.217533030181
2016-11-25;737.67;741.12;730.0;740.36;4062.2591371601047
2016-11-26;739.77;740.99;720.0;731.19;4490.186855769996
2016-11-27;731.27;736.19;722.5;724.9;3495.317800630566
2016-11-28;724.99;734.99;724.99;731.52;4139.058986310415
2016-11-29;731.52;734.89;728.68;731.05;5649.696318160012
2016-11-30;731.06;743.14;728.98;739.0;5529.651951590084
2016-12-01;739.0;756.0;738.8;755.36;13400.312864070085
2016-12-02;755.42;779.21;755.15;774.88;13415.18994303043
2016-12-03;774.87;774.87;755.98;765.46;5730.443186380091
2016-12-04;765.98;769.99;758.82;768.5;4202.675894990003
2016-12-05;768.5;769.0;744.59;750.62;10067.87220188007
2016-12-06;750.85;758.5;750.44;757.36;5279.311020490088
2016-12-07;757.18;774.92;746.16;765.01;10694.954416790059
2016-12-08;765.02;773.2;762.66;765.01;4751.019449470017
2016-12-09;765.01;772.72;765.0;770.5;3651.7650705899955
2016-12-10;770.5;777.77;769.99;772.9;3364.7760004099987
2016-12-11;773.01;773.73;761.84;770.21;4144.94343010001
2016-12-12;770.21;785.0;770.21;777.99;6758.339761560031
2016-12-13;777.99;788.87;762.89;775.0;5581.844002780043
2016-12-14;775.0;781.16;771.15;774.49;3680.6956905700135
2016-12-15;774.5;780.12;774.5;777.43;3184.8220299600257
2016-12-16;777.78;785.06;775.85;784.17;4774.942175750037
2016-12-17;784.17;793.0;782.93;790.99;6201.337735110012
2016-12-18;790.99;792.8;784.36;790.21;2432.0011578999965
2016-12-19;790.18;792.27;787.75;790.59;2153.173420509991
2016-12-20;790.59;802.33;787.86;797.99;6992.559286220067
2016-12-21;797.99;830.5;794.95;829.34;16218.640510220468
2016-12-22;829.33;874.0;825.0;859.2;15249.764403200299
2016-12-23;859.0;920.0;859.0;918.99;26032.66403869893
2016-12-24;917.29;919.99;882.41;895.24;7388.143101650057
2016-12-25;895.31;904.55;858.62;898.0;12044.633193260195
2016-12-26;898.0;920.0;894.21;906.4;11822.156806280178
2016-12-27;906.37;940.0;903.51;936.43;9187.271646700205
2016-12-28;936.42;983.0;935.93;981.7;20822.766421739656
2016-12-29;981.7;983.0;945.0;974.74;22557.863082500244
2016-12-30;973.41;974.32;929.5;959.26;19356.95874255995
2016-12-31;959.19;968.2;945.01;966.58;7156.027717180096
2017-01-01;966.61;1006.5;961.26;998.99;13441.148975480162
2017-01-02;999.0;1035.0;994.1;1019.3;21808.63450497015
2017-01-03;1019.6;1040.0;1013.5;1037.5;14107.95571394017
2017-01-04;1037.6;1150.0;1036.4;1139.6;53728.83876761936
2017-01-05;1138.3;1166.0;850.79;1003.2;91204.82486650968
2017-01-06;1003.8;1025.0;871.0;898.5;57405.14504720025
2017-01-07;898.2;911.09;815.0;908.0;40602.99825714004
2017-01-08;908.03;943.6;890.0;915.9;30742.59543248628
2017-01-09;915.9;916.7;875.0;903.0;16587.343688930578
2017-01-10;903.01;918.0;895.48;905.76;12138.62205225993
2017-01-11;905.76;923.66;760.0;779.54;62866.93940117989
2017-01-12;779.54;831.18;735.0;804.58;35912.53320485809
2017-01-13;804.58;832.39;775.61;828.12;25872.960626199303
2017-01-14;827.22;838.54;800.03;815.3;12532.918015939966
2017-01-15;816.7;823.0;805.03;820.74;5392.398235950108
2017-01-16;821.16;837.97;813.94;830.1;7652.416470630093
2017-01-17;830.0;910.8;828.0;903.99;27345.226563979177
2017-01-18;903.99;913.85;847.23;887.46;21304.10739961927
2017-01-19;887.49;910.03;883.49;900.29;15082.097289470486
2017-01-20;901.56;904.99;883.06;895.74;9494.9637827601
2017-01-21;896.14;931.01;893.89;924.02;12173.618518850193
2017-01-22;924.3;939.9;892.0;923.72;21843.962795929216
2017-01-23;923.72;928.87;905.99;908.52;9766.878327090542
2017-01-24;908.36;927.34;884.2;886.1;20709.835467240213
2017-01-25;886.45;899.61;884.2;893.35;10476.731170320203
2017-01-26;893.9;917.64;893.49;915.12;9821.497599120148
2017-01-27;915.1;922.16;905.0;916.7;10140.89977872014
2017-01-28;916.98;923.99;915.01;919.43;3614.9613384800145
2017-01-29;919.48;922.99;910.72;912.55;2700.815994779995
2017-01-30;912.56;920.89;910.01;917.35;3459.9093773200048
2017-01-31;917.35;969.4;916.75;966.19;19636.051649708916
2017-02-01;966.2;985.0;960.1;983.73;11349.862426470367
2017-02-02;983.75;1010.6;970.1;1007.0;17790.558769140178
2017-02-03;1007.0;1020.5;986.11;1015.7;18970.002919729195
2017-02-04;1015.8;1040.0;1001.6;1031.1;17193.358304280096
2017-02-05;1030.9;1033.0;995.1;1006.6;16188.32220713037
2017-02-06;1007.0;1026.3;1006.0;1022.6;8898.684434260036
2017-02-07;1022.8;1056.4;1021.7;1052.1;15185.97338083039
2017-02-08;1052.5;1070.0;1006.5;1048.8;23087.431815029347
2017-02-09;1049.0;1078.0;936.34;984.97;59960.08008763097
2017-02-10;984.97;1002.0;949.36;992.0;24479.886429389473
2017-02-11;992.02;1009.0;984.01;1000.1;9333.992870000216
2017-02-12;1000.0;1005.8;992.33;996.01;4334.144181889869
2017-02-13;996.0;1004.8;974.22;996.5;9050.852295590203
2017-02-14;996.52;1019.0;988.6;1013.3;12201.416590230201
2017-02-15;1013.4;1018.2;1002.3;1013.9;5612.053352990078
2017-02-16;1013.9;1045.8;1013.9;1038.5;11260.04584229025
2017-02-17;1037.2;1067.4;1033.1;1056.2;16170.489651520278
2017-02-18;1056.9;1071.1;1053.1;1059.7;7148.619405270154
2017-02-19;1059.1;1066.0;1045.0;1056.2;6437.650123280087
2017-02-20;1056.3;1110.0;1040.1;1091.2;13291.40598501029
2017-02-21;1091.8;1134.0;1085.0;1129.6;24501.723010539277
2017-02-22;1130.1;1140.0;1106.4;1125.5;14325.964649010311
2017-02-23;1125.6;1197.0;1116.5;1189.8;26155.646949949394
2017-02-24;1189.5;1222.4;1110.0;1185.4;48194.734288378844
2017-02-25;1185.4;1189.9;1131.3;1153.0;16284.702083629873
2017-02-26;1153.0;1186.1;1130.7;1178.3;11081.046416530222
2017-02-27;1178.7;1204.0;1170.0;1195.5;11761.462894930091
2017-02-28;1195.7;1216.0;1176.6;1189.1;17472.57654792011
2017-03-01;1189.1;1236.4;1186.0;1233.2;22515.143739148574
2017-03-02;1233.7;1285.9;1212.0;1258.0;30567.995758957102
2017-03-03;1258.5;1294.9;1256.0;1289.2;22291.041746369672
2017-03-04;1289.2;1291.9;1240.0;1267.8;15548.989733120263
2017-03-05;1267.0;1279.9;1245.0;1278.4;9315.379858010065
2017-03-06;1278.5;1287.8;1268.0;1279.2;9601.03362080023
2017-03-07;1279.3;1282.0;1185.0;1232.4;42010.773457819516
2017-03-08;1232.3;1243.6;1142.1;1150.0;46839.64626745023
2017-03-09;1149.4;1207.6;1136.0;1190.4;24142.69864557883
2017-03-10;1190.3;1339.9;958.5;1115.4;104909.77170612622
2017-03-11;1113.0;1196.6;1101.2;1172.4;31258.189322498598
2017-03-12;1172.5;1232.7;1166.8;1224.4;18976.818175699802
2017-03-13;1224.4;1247.3;1206.7;1238.5;23066.997955869814
2017-03-14;1238.5;1258.8;1218.9;1245.0;17971.763241060075
2017-03-15;1244.4;1263.9;1241.0;1256.2;15839.624741540236
2017-03-16;1257.1;1259.7;1132.5;1168.6;51470.95183398999
2017-03-17;1169.1;1169.8;1065.0;1070.4;59231.71537088934
2017-03-18;1067.8;1097.9;935.11;971.51;87862.73760003965
2017-03-19;971.63;1059.0;969.4;1016.5;40547.80017335933
2017-03-20;1016.1;1054.2;1011.0;1040.5;20542.761970179854
2017-03-21;1040.5;1122.3;1039.0;1115.9;33405.345200809395
2017-03-22;1115.7;1116.0;985.55;1039.1;41325.119528628216
2017-03-23;1039.3;1055.0;1018.0;1032.7;19321.73705224012
2017-03-24;1032.7;1034.6;928.0;942.13;43525.11623354677
2017-03-25;942.14;981.0;888.2;972.17;46012.43192404001
2017-03-26;972.17;1006.0;950.1;968.9;33261.237170137356
2017-03-27;969.0;1046.9;960.1;1042.7;31918.345532458363
2017-03-28;1042.8;1068.9;1016.2;1044.7;25249.28777687988
2017-03-29;1044.3;1059.0;1008.5;1041.8;22321.19137680873
2017-03-30;1041.7;1053.5;1021.2;1041.2;24804.757441717888
2017-03-31;1041.2;1089.4;1035.0;1081.5;27501.30773206724
2017-04-01;1081.3;1106.9;1070.0;1093.5;16999.277987839872
2017-04-02;1093.3;1118.2;1080.9;1107.5;20419.583449848633
2017-04-03;1107.6;1159.9;1107.5;1150.1;30421.877520930288
2017-04-04;1150.2;1165.6;1124.0;1145.8;21160.722922040248
2017-04-05;1145.7;1146.7;1111.2;1140.4;22550.243279629118
2017-04-06;1140.5;1206.4;1140.3;1191.5;32172.397749899155
2017-04-07;1191.5;1209.0;1176.7;1196.6;20436.906783469985
2017-04-08;1196.4;1202.9;1171.0;1188.1;11020.461002710108
2017-04-09;1188.1;1226.9;1179.4;1215.9;16311.441008300095
2017-04-10;1216.3;1229.9;1208.0;1220.3;11550.768440050411
2017-04-11;1220.2;1244.7;1209.1;1235.6;9556.439375790114
2017-04-12;1236.0;1244.3;1221.0;1227.4;12009.36822367008
2017-04-13;1227.4;1235.3;1163.3;1186.9;19137.28050399942
2017-04-14;1189.2;1219.2;1184.0;1206.8;12312.669326570654
2017-04-15;1206.7;1215.0;1190.0;1193.3;9146.27230828019
2017-04-16;1194.0;1217.6;1190.1;1212.0;4501.3014011200785
2017-04-17;1212.5;1247.0;1202.0;1240.0;15156.762211520321
2017-04-18;1240.0;1274.8;1237.0;1265.4;16135.947209270173
2017-04-19;1265.2;1272.0;1254.3;1260.5;7585.474460290148
2017-04-20;1260.5;1326.9;1259.9;1308.5;15619.652942870154
2017-04-21;1308.5;1333.1;1307.0;1327.0;7996.062820700105
2017-04-22;1327.0;1354.9;1290.0;1346.4;12373.810204860254
2017-04-23;1345.4;1359.0;1336.0;1355.2;7747.284952560148
2017-04-24;1355.3;1359.6;1325.0;1345.0;7914.957403950211
2017-04-25;1345.0;1378.5;1342.1;1371.1;8274.250318140155
2017-04-26;1372.1;1411.7;1362.3;1400.0;11805.385004280162
2017-04-27;1399.3;1449.7;1392.5;1440.3;10395.022921870255
2017-04-28;1440.5;1447.0;1366.0;1415.6;14015.439509390333
2017-04-29;1415.9;1439.5;1400.1;1423.6;8767.247284410243
2017-04-30;1425.4;1443.7;1400.1;1435.0;8518.998919800051
2017-05-01;1435.3;1560.0;1432.0;1533.0;22304.387760469723
2017-05-02;1533.0;1604.6;1473.0;1558.5;16733.947597400478
2017-05-03;1560.0;1627.0;1541.9;1619.0;17068.490279990176
2017-05-04;1619.6;1702.0;1519.0;1607.1;31487.7339459602
2017-05-05;1607.2;1665.9;1505.0;1545.1;32641.027046368465
2017-05-06;1545.0;1605.1;1540.1;1597.0;14017.366899999783
2017-05-07;1597.0;1632.5;1575.1;1619.9;13909.046775469587
2017-05-08;1620.0;1715.0;1618.9;1703.5;19909.4718559097
2017-05-09;1703.4;1815.0;1695.1;1760.0;31202.81048676679
2017-05-10;1760.0;1817.4;1722.3;1796.9;18622.848445550437
2017-05-11;1796.1;1908.1;1763.6;1853.9;24389.694941907976
2017-05-12;1855.0;1864.8;1700.2;1735.0;21397.597524208075
2017-05-13;1733.7;1825.0;1666.0;1819.5;16604.125800199832
2017-05-14;1820.6;1852.4;1775.2;1827.3;11331.549394940312
2017-05-15;1827.3;1830.4;1719.0;1772.0;15744.126195149993
2017-05-16;1772.0;1795.1;1728.0;1786.2;9553.876843990482
2017-05-17;1785.4;1894.0;1766.3;1870.0;15843.528665690437
2017-05-18;1870.0;1954.6;1861.0;1941.5;12907.314442380331
2017-05-19;1941.9;2000.0;1925.0;1966.5;23001.542772588924
2017-05-20;1966.5;2072.2;1962.9;2059.3;21690.022393169762
2017-05-21;2059.3;2099.1;2000.1;2026.6;17221.878675099848
2017-05-22;2027.0;2222.2;1978.0;2087.3;57242.114596854815
2017-05-23;2087.3;2264.2;2060.0;2249.6;22521.559138049764
2017-05-24;2249.2;2444.9;2246.1;2395.5;29621.027843036292
2017-05-25;2395.5;2690.0;2141.1;2268.1;55155.58771398819
2017-05-26;2268.2;2477.0;2007.0;2125.9;39695.548035739186
2017-05-27;2126.0;2210.8;1810.0;1980.2;47142.41211277753
2017-05-28;1979.9;2194.4;1950.0;2056.9;25758.38871187907
2017-05-29;2056.8;2249.8;1990.0;2207.4;16457.501961290203
2017-05-30;2207.0;2265.0;2080.1;2146.7;21448.63349514992
2017-05-31;2146.8;2241.0;2000.0;2191.8;21235.8053827904
2017-06-01;2191.60075499;2368.2;2187.3;2312.0;18959.512933680788
2017-06-02;2311.9;2408.0;2262.8;2405.9;12549.64323152034
